"","...1","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"11878","chr5-174045067-174045853",0.858661858974895,-0.387395846433111,0.1,0.122,1
"11879","chr19-45423105-45424388",0.858696055765405,-0.38371967674533,0.339,0.405,1
"11880","chr19-39428014-39429140",0.858738007106725,-0.443552099531976,0.079,0.108,1
"11881","chr5-86617325-86618810",0.858739685969547,-0.410561072767709,0.199,0.266,1
"11882","chr17-17823140-17824493",0.858766665878324,-0.310930962565078,0.389,0.455,1
"11883","chr12-120640039-120641664",0.858850101097164,-0.396351289226444,0.097,0.126,1
"11884","chr10-68988108-68989528",0.858863617502058,-0.394223853960847,0.315,0.388,1
"11885","chr5-181245953-181247147",0.858864667838371,-0.342832091617602,0.205,0.248,1
"11886","chr19-45427483-45429059",0.858906041679859,-0.440830136613415,0.138,0.184,1
"11887","chr19-47789706-47790918",0.858909521368938,-0.318095781508496,0.346,0.414,1
"11888","chr15-90101087-90102976",0.859034181367587,-0.392749597900402,0.362,0.451,1
"11889","chr11-72222861-72225395",0.859074489716017,-0.373939885242704,0.426,0.511,1
"11890","chr20-58850506-58851388",0.859087580382279,-0.329249377001434,0.085,0.11,1
"11891","chr17-56592483-56594292",0.8591278558523,-0.465813838320523,0.118,0.158,1
"11892","chr13-36297314-36298280",0.859166860259766,-0.380071485024243,0.129,0.158,1
"11893","chr2-215311526-215312546",0.859209296388208,-0.425827904612179,0.188,0.249,1
"11894","chr11-68843674-68844247",0.8592840288621,-0.370434298555442,0.173,0.214,1
"11895","chr7-92178544-92179882",0.859536637887061,-0.346620253630567,0.16,0.187,1
"11896","chr17-44778919-44779690",0.85971134536063,-0.385889527715103,0.083,0.104,1
"11897","chr14-63727180-63728445",0.859811995105319,-0.396572222854548,0.269,0.322,1
"11898","chr3-184228807-184231073",0.859882403983513,-0.44275525934537,0.109,0.145,1
"11899","chr22-39349022-39350619",0.859931378935899,-0.361975690175797,0.307,0.39,1
"11900","chr13-112605640-112606717",0.859984284101698,-0.427196584775341,0.136,0.173,1
"11901","chr22-33057586-33058603",0.860018955070023,-0.406149369243565,0.123,0.154,1
"11902","chr1-94854209-94855204",0.860055053635484,-0.488693297350159,0.103,0.147,1
"11903","chr7-73005390-73006292",0.860236067909248,-0.364512841643311,0.19,0.235,1
"11904","chr6-26311156-26313445",0.860269716050108,-0.396546144027531,0.218,0.272,1
"11905","chr10-1761326-1762477",0.860377227593806,-0.357931845579476,0.178,0.23,1
"11906","chr6-2952383-2953109",0.860385407769181,-0.347780143083025,0.123,0.15,1
"11907","chr3-39383153-39384584",0.860413138986514,-0.412787367607975,0.349,0.429,1
"11908","chr22-20267130-20268602",0.86091484733246,-0.398340489541519,0.218,0.275,1
"11909","chr12-111396267-111397443",0.860981633009497,-0.421879352311046,0.159,0.21,1
"11910","chr19-49441061-49441759",0.861044145317526,-0.340757083118597,0.222,0.27,1
"11911","chr17-18224614-18226572",0.861079098333561,-0.341426164889614,0.405,0.475,1
"11912","chr7-32489867-32490680",0.861089099909831,-0.346725107897902,0.142,0.173,1
"11913","chr4-8241896-8242970",0.861289724802156,-0.453506166883356,0.127,0.166,1
"11914","chr11-64341884-64343152",0.861352085858797,-0.454206208337645,0.182,0.227,1
"11915","chr17-35241945-35243751",0.861363219204542,-0.423797300389918,0.225,0.284,1
"11916","chr5-127849111-127850516",0.861464203528717,-0.407357485959115,0.078,0.1,1
"11917","chr19-42422729-42424311",0.861881936558375,-0.407392179602731,0.264,0.336,1
"11918","chr6-70667094-70668634",0.862130840219219,-0.331071026923194,0.329,0.392,1
"11919","chr1-40664800-40666033",0.862496057632836,-0.374856871686357,0.216,0.272,1
"11920","chr1-54487552-54489698",0.862791888922945,-0.336881097065061,0.406,0.47,1
"11921","chr12-48105360-48106501",0.862802702375762,-0.355006874944028,0.209,0.253,1
"11922","chr1-97920397-97921597",0.862910618364058,-0.416321638651171,0.121,0.157,1
"11923","chr1-167454449-167456259",0.862921449916187,-0.377305662623228,0.17,0.206,1
"11924","chr12-48182853-48184501",0.862995659977279,-0.432575699445099,0.099,0.13,1
"11925","chr2-219570199-219572276",0.863201874747114,-0.430047218369012,0.235,0.284,1
"11926","chr3-100400496-100402079",0.863391938963608,-0.33140533167118,0.365,0.423,1
"11927","chr16-4768219-4769030",0.863431780717958,-0.355241119823235,0.208,0.253,1
"11928","chr17-47323307-47324590",0.863512899480898,-0.426499150181673,0.233,0.283,1
"11929","chrX-119467952-119469458",0.863557482412857,-0.400635163837903,0.273,0.341,1
"11930","chr1-11735490-11737060",0.863591704063284,-0.381757395461285,0.284,0.35,1
"11931","chr5-149580838-149581881",0.863594722203892,-0.367659030360852,0.166,0.198,1
"11932","chr12-76878090-76879480",0.863598401110151,-0.38220604505503,0.262,0.324,1
"11933","chr18-46088064-46089165",0.863661995417094,-0.386730736866849,0.132,0.163,1
"11934","chr5-172754476-172755588",0.86375770939872,-0.407028746343161,0.154,0.197,1
"11935","chr1-184385927-184388070",0.863901616561127,-0.357611390857749,0.323,0.381,1
"11936","chr8-99012473-99013693",0.863997103645928,-0.45569682725768,0.12,0.171,1
"11937","chr19-41859292-41860691",0.86401324411812,-0.341861013237482,0.505,0.611,1
"11938","chr3-185936765-185938327",0.864087204509295,-0.352951825921958,0.423,0.484,1
"11939","chr16-66899376-66901393",0.86421235334647,-0.45090879849248,0.147,0.196,1
"11940","chr2-27211254-27212701",0.864249894131667,-0.384331660298316,0.366,0.457,1
"11941","chr17-57892309-57893753",0.864535669155953,-0.426866473104565,0.17,0.22,1
"11942","chr17-30831089-30832386",0.864640348229696,-0.419675022602252,0.144,0.182,1
"11943","chr19-2840541-2842153",0.864862649718434,-0.355750207520968,0.491,0.584,1
"11944","chr9-137551053-137552251",0.864905998689322,-0.375326534552105,0.31,0.376,1
"11945","chr8-28092350-28093462",0.865048864080693,-0.465001799794345,0.184,0.239,1
"11946","chr10-35465509-35466271",0.865054635100662,-0.336867967452883,0.087,0.105,1
"11947","chr10-116848796-116850429",0.865148284803561,-0.427714855585003,0.241,0.313,1
"11948","chr1-959799-961366",0.865192016830269,-0.37178377713799,0.177,0.219,1
"11949","chr9-89661351-89662840",0.86519261967187,-0.369092284455021,0.255,0.323,1
"11950","chr17-49575419-49577183",0.865479415467938,-0.475005217811869,0.214,0.268,1
"11951","chr3-49020448-49022293",0.86550708214975,-0.32069247281508,0.517,0.594,1
"11952","chr6-3230920-3232087",0.865546057882327,-0.330955215928719,0.191,0.224,1
"11953","chr11-47007325-47008097",0.865577762615104,-0.303992031169212,0.139,0.167,1
"11954","chr19-47862964-47864692",0.865676700364536,-0.383206574211864,0.375,0.438,1
"11955","chr5-108111463-108112392",0.865767712502888,-0.408442420821486,0.07,0.1,1
"11956","chr19-6458814-6460783",0.865812997306796,-0.355837672333977,0.497,0.576,1
"11957","chr1-100166795-100167697",0.865919456284709,-0.531855197094985,0.084,0.118,1
"11958","chr2-112599702-112600394",0.865947112134696,-0.419869927324321,0.075,0.101,1
"11959","chr20-3766942-3768966",0.866283199453892,-0.315548896987917,0.516,0.597,1
"11960","chr16-67992589-67993730",0.866447270339417,-0.428245895972879,0.104,0.14,1
"11961","chr14-94025790-94027027",0.866592410163664,-0.337705247551146,0.31,0.359,1
"11962","chr6-151493315-151494921",0.866612044778647,-0.512077089547595,0.076,0.105,1
"11963","chr2-173963409-173966008",0.866642963932173,-0.385535615919642,0.569,0.678,1
"11964","chr1-227787130-227788822",0.866653496368067,-0.419476548367837,0.221,0.285,1
"11965","chr3-72600832-72601482",0.866699248313986,-0.393476458459628,0.143,0.178,1
"11966","chr8-143333926-143335526",0.866742109498,-0.387536854315514,0.221,0.272,1
"11967","chr14-104094239-104095098",0.866806566791314,-0.481561742848219,0.075,0.1,1
"11968","chr19-15418249-15419438",0.866844223986791,-0.318754238913093,0.452,0.532,1
"11969","chr11-94128221-94129675",0.866897855610319,-0.398340489541519,0.211,0.265,1
"11970","chr12-53500323-53501715",0.866901445948586,-0.35843988898166,0.566,0.641,1
"11971","chr7-100271593-100272539",0.866914329262904,-0.300823164602686,0.246,0.283,1
"11972","chr4-185559279-185560491",0.866958794656807,-0.356439856802901,0.135,0.175,1
"11973","chr2-29215694-29216794",0.867035882111218,-0.33840676379288,0.123,0.153,1
"11974","chr19-17266641-17267576",0.867175178542107,-0.378930021699957,0.282,0.342,1
"11975","chr11-19493077-19494164",0.86752045786172,-0.386525784170458,0.125,0.15,1
"11976","chr1-204506094-204507969",0.867625390715679,-0.364582595832307,0.266,0.314,1
"11977","chr12-39271810-39273496",0.867630472649906,-0.539630809652755,0.071,0.1,1
"11978","chr9-110255135-110257185",0.867705426086935,-0.372491488580095,0.288,0.348,1
"11979","chr16-1825998-1827545",0.867769069596843,-0.331196588960249,0.445,0.515,1
"11980","chr3-129605316-129607130",0.867835540769217,-0.40854566548986,0.101,0.132,1
"11981","chr1-22970697-22972044",0.867852002538466,-0.315074197540742,0.139,0.165,1
"11982","chr2-64018222-64019974",0.867971549631199,-0.424751012691257,0.241,0.315,1
"11983","chr1-2270162-2272505",0.868047372145482,-0.501029624799554,0.091,0.122,1
"11984","chr6-27176560-27178648",0.868169956699296,-0.430860480998318,0.109,0.148,1
"11985","chr4-38672049-38672902",0.868387987596176,-0.389260051596478,0.118,0.149,1
"11986","chr3-10320444-10321534",0.868404331705242,-0.38706890761323,0.21,0.266,1
"11987","chr19-12777425-12778604",0.868430059263562,-0.353851282300467,0.191,0.235,1
"11988","chr7-151367833-151368505",0.868465182207487,-0.485329453245403,0.073,0.106,1
"11989","chr1-52032451-52034001",0.868498738620775,-0.358749319196083,0.132,0.165,1
"11990","chr3-119579266-119580415",0.868514622375558,-0.363729897655226,0.174,0.21,1
"11991","chr8-63973752-63974492",0.868571748184926,-0.374397112577283,0.118,0.152,1
"11992","chr15-52186503-52187502",0.868642252047929,-0.375945338887717,0.249,0.309,1
"11993","chr19-16495754-16496643",0.868770775029917,-0.280931591717279,0.403,0.455,1
"11994","chr16-424682-427084",0.868782145743206,-0.375838443611761,0.314,0.393,1
"11995","chr8-80993787-80994686",0.868855739149164,-0.37914931420229,0.101,0.126,1
"11996","chr2-190547505-190548403",0.868995991504114,-0.335360145463284,0.119,0.157,1
"11997","chr17-16216974-16217366",0.869117965204619,-0.439912110958646,0.098,0.132,1
"11998","chr2-20617868-20618734",0.869311531859257,-0.347777897695015,0.146,0.176,1
"11999","chr7-73855098-73856046",0.869390375809709,-0.455557164958361,0.079,0.106,1
"12000","chr17-28749764-28750918",0.869481925730917,-0.35699550662513,0.174,0.22,1
"12001","chr8-142782334-142782985",0.869665456895083,-0.469041830773975,0.074,0.105,1
"12002","chrX-30949663-30950741",0.869676412566192,-0.299036186818665,0.095,0.115,1
"12003","chr19-50679082-50679730",0.869711768013881,-0.358987668430848,0.084,0.108,1
"12004","chr1-145885313-145886641",0.869762666820663,-0.36133722802343,0.085,0.11,1
"12005","chr3-49120097-49121308",0.869877301227857,-0.351800247507186,0.227,0.279,1
"12006","chr11-114035567-114036602",0.869898580266417,-0.328518231484684,0.086,0.106,1
"12007","chr6-110958066-110959100",0.870172330575773,-0.400137558725149,0.218,0.268,1
"12008","chr8-48007848-48008882",0.870179149117816,-0.354255586357469,0.234,0.293,1
"12009","chr8-144950037-144951074",0.870205697382323,-0.336642988446902,0.198,0.243,1
"12010","chr8-80170671-80171842",0.870348418759558,-0.33530887939183,0.276,0.333,1
"12011","chr19-9784348-9786317",0.870430692704358,-0.392304141956562,0.38,0.45,1
"12012","chr6-99424675-99426152",0.870434105609745,-0.370840434733517,0.336,0.418,1
"12013","chr10-43137443-43139066",0.870516018437891,-0.392892173386274,0.214,0.263,1
"12014","chr17-17769646-17770985",0.870553331329548,-0.445666319163667,0.097,0.132,1
"12015","chr11-61293466-61295597",0.87058783029867,-0.34523965080182,0.186,0.214,1
"12016","chr16-29811182-29812340",0.870776222691971,-0.343490869593898,0.317,0.372,1
"12017","chr11-119727385-119728063",0.870787793412852,-0.431405444943173,0.085,0.117,1
"12018","chr1-211382196-211383308",0.870874054991092,-0.319670925663971,0.176,0.224,1
"12019","chr2-175180798-175181957",0.871042681090891,-0.378785399607116,0.227,0.288,1
"12020","chr11-72433859-72434821",0.871118747165052,-0.363171041321399,0.31,0.368,1
"12021","chr15-74427633-74428324",0.871356806672911,-0.420369489290885,0.201,0.258,1
"12022","chr7-87933569-87935225",0.871538980154634,-0.31602584856556,0.282,0.337,1
"12023","chr15-41796603-41797492",0.871572955736246,-0.515996772792304,0.076,0.115,1
"12024","chr14-85294846-85295629",0.87188727954043,-0.401987771334558,0.073,0.101,1
"12025","chr14-102240632-102241575",0.871917289926722,-0.300692953528146,0.254,0.31,1
"12026","chr15-49169632-49170756",0.871934688224282,-0.432728428610323,0.117,0.148,1
"12027","chr3-44509476-44511271",0.872036842258196,-0.335629990852389,0.178,0.21,1
"12028","chr11-124739355-124740795",0.872110655614102,-0.407212982164262,0.116,0.144,1
"12029","chr17-76577439-76578281",0.872124607009843,-0.339031081187384,0.223,0.263,1
"12030","chr15-85858466-85859093",0.872180794746089,-0.355557039708254,0.083,0.108,1
"12031","chr19-664760-665238",0.872358881045099,-0.400589238832064,0.103,0.128,1
"12032","chr17-76839644-76840670",0.872513335983389,-0.430788452758762,0.097,0.132,1
"12033","chr15-28831786-28832822",0.872540665656026,-0.371242332187651,0.087,0.115,1
"12034","chr17-491009-491913",0.872556045145182,-0.439357410818784,0.091,0.117,1
"12035","chr6-4775077-4777078",0.872630914965853,-0.387212383541797,0.448,0.52,1
"12036","chr17-2049508-2050886",0.872702912120299,-0.355369917641277,0.43,0.523,1
"12037","chr2-219475937-219477253",0.872876238938701,-0.288818942449167,0.097,0.118,1
"12038","chr13-76979674-76980453",0.872895174504688,-0.447083809582937,0.091,0.121,1
"12039","chr21-43864070-43866047",0.87309220718707,-0.45855192982567,0.228,0.304,1
"12040","chr17-43393772-43394309",0.873142432545276,-0.458300053242308,0.084,0.113,1
"12041","chr11-77472993-77474617",0.873161603514523,-0.393700866369741,0.357,0.446,1
"12042","chr6-14281297-14282712",0.873263832260961,-0.337286136579401,0.157,0.196,1
"12043","chr7-7581141-7582060",0.873325556097533,-0.321280857562042,0.099,0.119,1
"12044","chr2-241636297-241638085",0.873417105201778,-0.413132077751775,0.408,0.497,1
"12045","chr11-64007120-64008376",0.873438849901812,-0.432976997805022,0.184,0.226,1
"12046","chr9-113376306-113377548",0.873603999464739,-0.371368886752659,0.217,0.261,1
"12047","chr6-52576335-52577673",0.873612408423647,-0.319187907614093,0.405,0.479,1
"12048","chr19-4246483-4247758",0.874032331042478,-0.394753823512598,0.38,0.458,1
"12049","chr16-74812791-74813498",0.87412018012279,-0.42292270298133,0.114,0.149,1
"12050","chr16-19086099-19086930",0.87415350076097,-0.443911727202062,0.097,0.134,1
"12051","chr4-13445582-13446671",0.874168050742006,-0.309841603252076,0.169,0.195,1
"12052","chr9-86353687-86354996",0.874337549400938,-0.396608885407503,0.373,0.455,1
"12053","chr6-69866393-69868087",0.874704798799027,-0.537264922420132,0.073,0.102,1
"12054","chr1-155609399-155610235",0.874746656738108,-0.378981472195466,0.23,0.276,1
"12055","chr16-56299089-56300666",0.874759478498088,-0.486089406776432,0.096,0.13,1
"12056","chr1-100458789-100459839",0.874903163774173,-0.449476956656929,0.083,0.102,1
"12057","chr13-113666566-113667410",0.874933793004478,-0.34229000354159,0.084,0.104,1
"12058","chr19-49817252-49818441",0.874955944391019,-0.356050912637978,0.407,0.479,1
"12059","chr10-16491631-16492469",0.875045837316694,-0.376093451883014,0.148,0.187,1
"12060","chr2-205681861-205682812",0.875112844134133,-0.400216411736345,0.104,0.137,1
"12061","chr15-67884232-67885176",0.875187002119317,-0.320541108019552,0.138,0.165,1
"12062","chr7-6663579-6664684",0.875206581053039,-0.383509028196152,0.129,0.157,1
"12063","chr2-112583832-112585006",0.875267528682521,-0.408811012025017,0.3,0.366,1
"12064","chr15-34799080-34800182",0.875304456914999,-0.335486080605235,0.277,0.331,1
"12065","chr3-131026182-131027137",0.875332815584086,-0.462888029827596,0.12,0.157,1
"12066","chr8-124371364-124373591",0.875436706492928,-0.37496328179881,0.432,0.498,1
"12067","chr1-182789136-182789957",0.875593713601857,-0.363178705575427,0.192,0.243,1
"12068","chr15-52190842-52191637",0.875683564255975,-0.29193864514585,0.227,0.274,1
"12069","chr17-8161947-8164658",0.87577010121148,-0.356590644640411,0.394,0.433,1
"12070","chr1-35078843-35079882",0.875770208100395,-0.500912534465305,0.081,0.113,1
"12071","chr12-3076509-3077856",0.875784325960636,-0.382549059878155,0.295,0.355,1
"12072","chr11-24496320-24497464",0.875897123354625,-0.446280612516961,0.127,0.171,1
"12073","chr10-125084835-125086310",0.876026943335786,-0.4269704497798,0.081,0.105,1
"12074","chr12-130871228-130872748",0.876155746388069,-0.344390905186569,0.487,0.545,1
"12075","chr4-83283961-83285243",0.876175415163592,-0.397922193875556,0.282,0.357,1
"12076","chr11-30635047-30635911",0.876183529615737,-0.340140094190755,0.145,0.175,1
"12077","chr10-114611132-114611968",0.876189022648761,-0.396298811723467,0.083,0.105,1
"12078","chr20-62219089-62221147",0.876231636987876,-0.592560475174547,0.08,0.117,1
"12079","chr19-10580678-10581669",0.87629157581945,-0.381686389176886,0.09,0.119,1
"12080","chr15-50423541-50424735",0.87637442740961,-0.379979674288482,0.265,0.322,1
"12081","chr19-55634452-55635182",0.87642542300981,-0.33450280545313,0.154,0.178,1
"12082","chrX-19990311-19991450",0.876483511448769,-0.334480063516038,0.247,0.297,1
"12083","chr10-12194757-12196584",0.876589912361618,-0.457282683522603,0.166,0.222,1
"12084","chr3-125374397-125375858",0.876830338020599,-0.44213823390303,0.261,0.315,1
"12085","chr4-1899029-1900212",0.87685245137204,-0.382140969679766,0.119,0.147,1
"12086","chr1-17437361-17438710",0.876863033820179,-0.389222138085719,0.21,0.245,1
